anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url,ave_rating_minmax
24,School Rumble,"Comedy, Romance, School, Shounen",TV,26,8.06,178553,スクールランブル,"Oct 5, 2004 to Mar 29, 2005",https://cdn.myanimelist.net/images/anime/1465/142014.jpg,0.8043664
5958,Sora no Otoshimono,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,13,7.68,227681,,,,0.7645977
9479,Coppelion,"Action, Sci-Fi, Seinen",TV,13,6.56,76291,,,,0.6510874
31952,Kono Bijutsubu ni wa Mondai ga Aru!,"Comedy, Romance, School",TV,12,7.5,69088,,,,0.73015875
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,136135,Darker than BLACK -黒の契約者 外伝,"Jan 27, 2010 to Jul 21, 2010",https://cdn.myanimelist.net/images/anime/3/17469.jpg,0.79775256
22865,Rokujouma no Shinryakusha!? (TV),"Comedy, Harem, Romance, School, Supernatural",TV,12,7.33,76880,,,,0.7200217
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,海月姫,"Oct 15, 2010 to Dec 31, 2010",https://cdn.myanimelist.net/images/anime/1764/133575.jpg,0.8130372
32491,Kanojo to Kanojo no Neko: Everything Flows,"Psychological, Romance, Slice of Life",TV,4,7.75,38765,,,,0.7584054
10490,Blood-C,"Action, Horror, School, Supernatural, Vampire",TV,12,6.73,118553,,,,0.6565937
893,Dragon Ball Movie 4: Saikyou e no Michi,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.33,26104,,,,0.70733416
11266,Ao no Exorcist: Kuro no Iede,"Action, Demons, Fantasy, Shounen, Supernatural",Special,1,7.43,59755,,,,0.72534937
1078,Cardcaptor Sakura: Leave It to Kero-chan,Comedy,Movie,1,7.46,20410,,,,0.726153
8197,So Ra No Wo To Specials,"Military, Music, Sci-Fi, Slice of Life",Special,2,7.62,16491,,,,0.73489934
160,"Ima, Soko ni Iru Boku","Adventure, Drama, Fantasy, Military, Sci-Fi",TV,13,7.81,56839,,,,0.76684445
17115,Pokemon Best Wishes! Season 2: Episode N,"Action, Adventure, Comedy, Fantasy, Kids",TV,14,7.04,13647,,,,0.68801004
28593,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,Comedy,Special,5,6.38,3818,,,,0.6752137
5027,Stitch!,"Adventure, Comedy, Kids",TV,25,6.12,2569,,,,0.5503876
31578,JK Meshi!,Comedy,TV,26,4.71,7131,,,,0.44444445
17815,Kyoto Animation: Kasa-hen,Fantasy,Special,1,6.27,2317,,,,0.60493827
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,"Mystery, Shounen",TV,22,7.5,3676,,,,0.7107584
11349,Soredemo Tsuma wo Aishiteru,Hentai,OVA,3,6.54,3122,,,,0.61403507
8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,"Action, Drama, Mecha, Military, Sci-Fi",Movie,1,7.46,8266,,,,0.7116985
1558,Yarima Queen,"Comedy, Demons, Fantasy, Hentai, Magic, Parody",OVA,1,6.26,2153,,,,0.6056166
818,Sakura Tsuushin,"Comedy, Drama, Romance, Slice of Life",OVA,12,6.33,7342,,,,0.6129699
31440,Teekyuu 6,"Comedy, Shounen, Sports",TV,12,6.79,6897,,,,0.6546081
15993,Ginga e Kickoff!!: Natsuyasumi Special,Sports,Special,1,6.19,762,,,,0.56060606
1103,Shinkon Gattai Godannar!!,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13,6.83,8688,,,,0.66888887
6749,Prince of Tennis: The Band of Princes Film Kick the Future,"Action, Music",Music,1,7.1,3826,,,,0.67836255
23033,Furueru Kuchibiru,Hentai,OVA,1,6.82,3285,,,,0.60952383
25077,Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!,Music,OVA,1,6.14,1455,,,,0.6018519
1501,Kaleido Star: Good da yo! Goood!!,Comedy,OVA,1,6.97,5044,,,,0.6885319
3801,Yami no Teio: Kyuuketsuki Dracula,Vampire,Special,1,4.24,1070,,,,0.36336336
3882,Seijuuki Cyguard,"Mecha, Sci-Fi, Supernatural",OVA,1,5.37,1632,,,,0.48072562
4278,Shishunki Shoujo,"Hentai, School",OVA,2,6.62,1843,,,,0.6052632
1071,Memories Off #5 Togireta Film The Animation,"Drama, Romance",OVA,1,6.34,2068,,,,0.6130952
3290,Vampiyan Kids,"Comedy, Fantasy, Kids",TV,23,6.35,435,,,,0.5740741
5629,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,"Mecha, Sci-Fi, Space",OVA,4,6.28,419,,,,0.7037037
3153,Kagaku Ninja-tai Gatchaman (Movie),"Action, Adventure, Sci-Fi, Shounen",Movie,1,6.54,694,,,,0.6031746
20811,Maid of the Dead,"Comedy, Horror",ONA,1,4.26,1595,,,,0.3716475
2689,Akai Koudan Zillion: Utahime Yakyoku,"Adventure, Sci-Fi, Shounen",Special,1,6.26,533,,,,0.69135803
28419,Katsura Hime,"Action, Comedy",Movie,1,5.99,116,,,,0.44444445
29971,Landmark,Dementia,ONA,1,4.56,109,,,,0.2777778
32755,Gregorio,Music,Music,1,5.9,89,,,,0.33333334
33401,Momotarou (Music),Music,Music,1,3.65,84,,,,0.18518518
4819,Nonomura Byouin no Hitobito,"Hentai, Mystery",OVA,2,5.7,443,,,,0.5555556
23107,GO-GO Tamagotchi!,"Comedy, Fantasy, Kids",TV,50,7.17,198,,,,0.6111111
23273,Shigatsu wa Kimi no Uso,"Drama, Music, Romance, School, Shounen",TV,22,8.92,416397,四月は君の嘘,"Oct 10, 2014 to Mar 20, 2015",https://cdn.myanimelist.net/images/anime/1405/143284.jpg,0.8871156
1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Special,1,7.14,38638,,,,0.686792
6164,Aoi Hana,"Romance, Shoujo Ai, Slice of Life",TV,11,7.29,43279,,,,0.705364
5177,Denpa-teki na Kanojo,"Mystery, School, Thriller",OVA,2,7.79,85409,,,,0.7724048
27387,Under the Dog,"Action, Sci-Fi, Thriller",OVA,1,6.55,29922,,,,0.6393666
28155,Yoru no Yatterman,"Action, Adventure, Comedy, Drama",TV,12,6.6,22662,,,,0.6600496
14765,Ixion Saga DT,"Action, Comedy, Fantasy",TV,25,7.36,52569,,,,0.7277526
14397,Chihayafuru 2,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.52,86074,ちはやふる 2,"Jan 12, 2013 to Jun 29, 2013",https://cdn.myanimelist.net/images/anime/6/47435.jpg,0.8417893
4970,Afro Samurai: Resurrection,"Action, Adventure, Samurai",Movie,1,7.46,51064,,,,0.72794986
408,Final Fantasy VII: Last Order,"Action, Adventure, Drama, Fantasy, Sci-Fi",OVA,1,7.46,48041,,,,0.72480386
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,23045,劇場版 世界一初恋 横澤隆史の場合,"Mar 15, 2014",https://cdn.myanimelist.net/images/anime/11/65927.jpg,0.8108049
21335,Double Circle,"Sci-Fi, Super Power",ONA,6,5.08,4249,,,,0.52666664
20745,Love Live! School Idol Project OVA,"Music, School, Slice of Life",OVA,1,6.96,21188,,,,0.667336
5957,Nyoro-n Churuya-san,Comedy,ONA,13,6.68,21340,,,,0.6521265
3437,Mister Ajikko,"Comedy, Shounen",TV,99,7.31,1828,,,,0.7134503
1003,Aa! Megami-sama! (TV) Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,3,7.61,19257,,,,0.7376304
6287,Akikan!: Kan Ippatsu!? Onsen Panic,"Comedy, Ecchi",OVA,1,6.4,17949,,,,0.6169806
1454,Kemonozume,"Action, Demons, Horror, Romance, Supernatural",TV,13,7.59,33086,,,,0.75641024
5762,15 Bishoujo Hyouryuuki,"Comedy, Harem, Hentai",OVA,3,6.98,11680,,,,0.64976764
22335,Teekyuu 3 Specials,"Comedy, School, Shounen, Sports",Special,2,6.69,4932,,,,0.6626984
14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,"Comedy, Magic",TV,12,5.36,3467,,,,0.44159544
5273,Miracle Giants Doumu-kun,Sports,TV,49,7.46,680,,,,0.73777777
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Shounen,Special,1,7.6,2506,,,,0.76873386
921,Nurse Witch Komugi-chan Magikarte Z,"Comedy, Magic, Parody",OVA,2,6.82,3986,,,,0.6634692
3219,Gakuen Utopia Manabi Straight! Special,"Comedy, School, Sci-Fi, Slice of Life",Special,1,7.24,4800,,,,0.71932596
32311,Beautiful World,"Action, Drama, Mecha, Music, Sci-Fi",Music,1,6.62,1215,,,,0.6666667
1897,Zettai Muteki Raijin-Oh,"Adventure, Mecha, School, Sci-Fi, Shounen",TV,51,7.06,592,,,,0.6574074
2715,Totsuzen! Neko no Kuni Banipal Witt,Adventure,Movie,1,7.02,1138,,,,0.7111111
21997,Duel Masters Victory V,"Action, Adventure, Comedy, Shounen",TV,51,6.35,363,,,,0.5555556
4099,Wolf Daddy,Fantasy,Movie,1,6.52,552,,,,0.65700483
2234,Panda-Z: The Robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,6.56,1358,,,,0.6468254
10938,Innocent: Shoujo Memoria,Hentai,OVA,1,6.19,1523,,,,0.651341
3035,Chouon Senshi Borgman,"Action, Demons, Sci-Fi, Shounen",TV,35,6.66,947,,,,0.5952381
3842,Doubutsu Takarajima,Adventure,Movie,1,6.62,818,,,,0.6666667
3259,Lemon Angel (1988),Ecchi,TV,9,6.18,567,,,,0.5925926
3755,Sekai Meisaku Douwa: Oyayubi Hime,"Fantasy, Kids",Movie,1,6.52,432,,,,0.6666667
6012,Kinpatsu no Jeanie,"Drama, Historical",TV,13,6.53,275,,,,0.6111111
2260,Kirameki☆Project,"Comedy, Ecchi, Mecha, Sci-Fi",OVA,5,6.42,1195,,,,0.6319444
25027,"Little Polar Bear: Shirokuma-kun, Doko e?","Adventure, Fantasy, Kids",Movie,1,6.56,107,,,,0.5555556
4400,Inmu 2,Hentai,OVA,2,5.87,715,,,,0.58518517
31652,Taimanin Asagi 2,"Demons, Hentai, Supernatural",OVA,2,6.08,1904,,,,0.6111111
7511,Worku,"Fantasy, Psychological",ONA,2,5.59,216,,,,0.44444445
22385,a_caFe,"Fantasy, Music",Music,1,4.91,343,,,,0.44444445
20005,Pinch to Punch,Comedy,TV,156,5.71,66,,,,0.22222222
23661,Glass no Chikyuu wo Sukue Unico Tokubetsu-hen,"Fantasy, Kids",Movie,1,6.61,148,,,,0.44444445
5207,Hokuro Kyoudai Full Throttle!!!!,Comedy,ONA,7,3.97,127,,,,0.0
4654,Toaru Majutsu no Index,"Action, Magic, Sci-Fi, Super Power",TV,24,7.69,313114,,,,0.7663071
6547,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,8.39,717796,Angel Beats!（エンジェルビーツ!）,"Apr 3, 2010 to Jun 26, 2010",https://cdn.myanimelist.net/images/anime/1244/111115.jpg,0.83885705
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,8.33,600384,鋼の錬金術師,"Oct 4, 2003 to Oct 2, 2004",https://cdn.myanimelist.net/images/anime/10/75815.jpg,0.8281507
28805,Bakemono no Ko,"Adventure, Supernatural",Movie,1,8.58,80825,バケモノの子,"Jul 11, 2015",https://cdn.myanimelist.net/images/anime/11/73540.jpg,0.84751195
15847,Iron Man: Rise of Technovore,"Action, Mecha",OVA,1,6.44,3656,,,,0.61199296
31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Supernatural",TV,12,7.76,187805,,,,0.75476193
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941,×××HOLiC◆継,"Apr 4, 2008 to Jun 27, 2008",https://cdn.myanimelist.net/images/anime/9/8626.jpg,0.8249483
1912,Marginal Prince: Gekkeiju no Ouji-tachi,"Romance, School, Shounen Ai",TV,13,6.06,7962,,,,0.60613024
27417,Diabolik Lovers OVA,"Harem, School, Shoujo, Vampire",OVA,1,6.06,13638,,,,0.5859342
9510,Mitsudomoe Zouryouchuu!,"Comedy, School, Slice of Life",TV,8,7.82,26468,,,,0.7653648
62,D.C.: Da Capo,"Drama, Harem, Magic, Romance",TV,26,6.93,49909,,,,0.6792717
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,22079,めぞん一刻,"Mar 26, 1986 to Mar 2, 1988",https://cdn.myanimelist.net/images/anime/6/17576.jpg,0.82072073
3906,H. P. Lovecraft&#039;s The Dunwich Horror and Other Stories,Horror,OVA,1,6.39,1704,,,,0.5854701
9310,Ryoujoku Famiresu Choukyou Menu,Hentai,OVA,2,6.6,3463,,,,0.64969134
125,Futakoi,"Comedy, Romance, School",TV,13,6.64,23968,,,,0.650463
30795,Bakuon!!,"Comedy, Seinen, Slice of Life",TV,12,6.61,31295,,,,0.6421053
396,Seikai no Senki,"Action, Military, Romance, Sci-Fi, Space",TV,13,7.86,18580,,,,0.776084
6380,Tetsuwan Birdy Decode: The Cipher,"Action, Comedy, Sci-Fi",OVA,1,7.4,12944,,,,0.71372
1799,Fatal Fury: Legend of the Hungry Wolf,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",OVA,1,6.64,5353,,,,0.6315049
11867,Cipher,"Drama, Music",OVA,1,5.15,2535,,,,0.5766283
25045,Barakamon: Mijikamon,Comedy,ONA,13,6.97,18119,,,,0.6664181
5904,B.B. Fish,"Drama, Romance, Seinen",OVA,1,5.12,835,,,,0.4949495
3560,Karen,Hentai,OVA,1,5.97,1791,,,,0.57923496
22081,Cosplay Rakuen,Hentai,OVA,1,5.96,1670,,,,0.57347673
3265,Princess Tutu Recaps,"Comedy, Magic, Romance, Shoujo",Special,3,6.75,3999,,,,0.6666667
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,"Comedy, Mystery, Police, Shounen",OVA,1,7.67,6460,,,,0.73728395
30364,Haikyuu!! Movie 2: Shousha to Haisha,"Comedy, Drama, School, Shounen, Sports",Movie,1,7.81,10558,,,,0.7656566
3751,Sekai Meisaku Douwa: Mori wa Ikiteiru,"Fantasy, Kids",Movie,1,7.08,926,,,,0.73015875
2505,Ringetsu The Animation,Hentai,OVA,3,6.79,3512,,,,0.6404612
1907,Harukanaru Toki no Naka de: Hachiyou Shou OVA,"Comedy, Demons, Fantasy, Historical, Shoujo, Supernatural",OVA,2,6.72,1352,,,,0.6388889
6823,Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,Fantasy,Movie,1,4.85,411,,,,0.47619048
10770,Mahou Shoujo Elena,"Hentai, Magic, Supernatural",OVA,3,6.55,3302,,,,0.6056645
730,Houkago no Shokuinshitsu,"Drama, Romance, Yaoi",OVA,2,5.23,4550,,,,0.46793652
2529,Princess Minerva,"Adventure, Comedy, Fantasy, Parody",OVA,1,5.79,805,,,,0.4871795
3580,Ijoku,Hentai,OVA,2,5.77,1176,,,,0.5555556
2551,Nessa no Wakusei,"Hentai, Sci-Fi",OVA,2,5.3,1013,,,,0.47916666
4250,Kore ga UFO da! Soratobu Enban,"Sci-Fi, Space",Movie,1,5.1,518,,,,0.5092593
11579,Jubilee,"Dementia, Music",Music,1,5.28,460,,,,0.53968257
5143,Tokusou Kihei Dorvack,"Action, Mecha, Sci-Fi",TV,36,6.87,360,,,,0.7777778
26303,Cello Hiki no Gauche (OVA),"Drama, Fantasy, Music",OVA,1,5.88,163,,,,0.7777778
9595,Amanatsu,Sci-Fi,Movie,1,6.34,1305,,,,0.5555556
32759,Kokuen,"Drama, Music",Music,1,4.52,76,,,,0.33333334
28637,Dreams,Dementia,Movie,1,3.98,381,,,,0.35555556
23665,Renai Fuyou Gakuha The Animation,Hentai,OVA,1,6.85,2057,,,,0.6182336
4332,Seigi wo Aisuru Mono Gekkou Kamen,"Action, Mystery",TV,39,7.01,282,,,,0.6527778
8584,Future War 198X-nen,"Drama, Military",Movie,1,6.35,444,,,,0.63492066
3267,Kingdom of Chaos: Born to Kill,Fantasy,OVA,4,6.02,496,,,,0.44444445
34252,STAR BEAT!: Hoshi no Kodou,Music,Music,1,6.39,230,,,,1.0
8457,Yozakura Quartet: Hoshi no Umi,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",OVA,3,7.47,22065,,,,0.7282307
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420,ツバサ 春雷記,"Mar 17, 2009 to May 15, 2009",https://cdn.myanimelist.net/images/anime/9/33841.jpg,0.8172963
19841,Super Seisyun Brothers,"Comedy, Josei, Slice of Life",TV,14,7.0,18072,,,,0.6897275
17831,Inu to Hasami wa Tsukaiyou,"Comedy, Supernatural",TV,12,6.68,69526,,,,0.6537001
6973,Senkou no Night Raid,"Action, Historical, Military, Super Power",TV,13,6.99,28284,,,,0.68461007
156,X,"Action, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",TV,24,7.56,51004,,,,0.74876815
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,Comedy,ONA,4,7.45,34426,,,,0.73045725
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,"Action, Comedy, Fantasy, Magic",TV,12,7.62,30457,,,,0.74290186
351,Ojamajo Doremi Sharp,"Comedy, Magic, Shoujo",TV,49,7.32,7878,,,,0.70266664
13171,Wasurenagumo,"Comedy, Supernatural",Movie,1,7.24,18000,,,,0.7106406
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,7,8.15,21020,テニスの王子様 Original Video Animation 全国大会編 Final,"Apr 25, 2008 to Jan 23, 2009",https://cdn.myanimelist.net/images/anime/1142/133867.jpg,0.8075946
3576,Kodai Ouja Kyouryuu King,"Adventure, Fantasy, Kids",TV,49,6.14,4402,,,,0.5995116
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,"Action, Mecha, Military",Special,1,7.24,3547,,,,0.71935856
1592,Hataraki Man,"Comedy, Drama, Romance, Seinen, Slice of Life",TV,11,7.16,13681,,,,0.7216722
9506,Prism Magical: Prism Generations!,"Comedy, Ecchi, Magic",OVA,1,5.27,1733,,,,0.53333336
7060,Ring of Gundam,"Mecha, Sci-Fi, Space",Special,1,5.41,2411,,,,0.5146199
1666,Babel Nisei (1973),"Adventure, Sci-Fi, Shounen, Supernatural",TV,39,6.58,655,,,,0.5833333
13185,Juusen Battle Monsuno,"Action, Adventure",TV,52,6.55,2248,,,,0.6084656
16642,Ane Koi: Suki Kirai Daisuki.,Hentai,OVA,2,6.98,4115,,,,0.65512264
1853,Cutey Honey F,"Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo",TV,39,6.72,3495,,,,0.6262626
13937,Saishuu Chikan Densha Next,Hentai,OVA,2,6.69,2254,,,,0.6321839
2050,Honoo no Tenkousei,"Action, Comedy, Martial Arts, Parody, School, Shounen, Sports",OVA,2,6.77,2688,,,,0.67320263
5197,Dragon League,"Adventure, Comedy, Fantasy, Shounen, Sports",TV,39,7.18,558,,,,0.7063492
10584,Mononoke Dance,"Dementia, Music",Music,1,5.19,568,,,,0.5069444
8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,"Demons, Supernatural",OVA,1,6.48,226,,,,0.5925926
5259,Rance: Sabaku no Guardian,"Fantasy, Hentai, Magic",OVA,2,6.34,2294,,,,0.6007533
4590,Soukan Yuugi,Hentai,OVA,2,6.8,4491,,,,0.64341086
3391,Maicching Machiko-sensei,"Comedy, Ecchi, School",TV,95,6.66,891,,,,0.6944444
4067,Shin Megami Tensei Devil Children,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,50,6.63,1110,,,,0.6666667
16620,Robot King,"Action, Mecha",Movie,1,4.67,90,,,,0.44444445
4471,Shin SOS Dai Tokyo Tankentai,Adventure,Movie,1,6.11,977,,,,0.5900383
7569,Idol Ace,Comedy,ONA,1,5.44,559,,,,0.4722222
7512,Dambo,"Fantasy, Music",Music,1,5.03,316,,,,0.37777779
29551,Kanimanji Engi,Fantasy,Movie,1,4.79,103,,,,0.37037036
32344,Nana-iro Megane,Music,Music,1,5.4,90,,,,0.22222222
33696,3D Onara Gorou ga Dance Dance Dance!!,"Comedy, Music",Music,1,4.39,624,,,,0.33333334
33366,Toukiden 2,"Action, Demons",ONA,3,5.89,199,,,,0.44444445
143,Kannazuki no Miko,"Drama, Magic, Mecha, Romance, Shoujo Ai, Shounen, Supernatural",TV,12,7.05,42927,,,,0.68546194
967,Hokuto no Ken,"Action, Drama, Martial Arts, Sci-Fi, Shounen",TV,109,7.99,40271,,,,0.79377234
1679,Green Green Specials,"Comedy, Ecchi, Romance, Slice of Life",OVA,3,6.41,7526,,,,0.6265432
5196,Aria The Origination Picture Drama,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,7,7.27,7014,,,,0.71842355
11019,Pokemon 3D Adventure: Mew wo Sagase!,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.33,5765,,,,0.71397847
4705,Tengen Toppa Gurren Lagann: Parallel Works,Music,Music,8,7.27,22213,,,,0.707779
4069,Pucca,"Comedy, Romance",ONA,46,6.83,4211,,,,0.70749664
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.34,13315,魔法少女リリカルなのは The MOVIE 2nd A's,"Jul 14, 2012",https://cdn.myanimelist.net/images/anime/1511/94432.jpg,0.8355181
32376,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,"Mystery, Shounen",Special,1,7.04,625,,,,0.66013074
5978,Kannagi: Moshimo Kannagi ga Attara...,"Comedy, School, Shounen, Supernatural",Special,1,7.17,22155,,,,0.70618665
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen",TV,24,7.42,12505,,,,0.74300253
1336,Kyoushoku Soukou Guyver II,"Action, Adventure, Drama, Horror, Sci-Fi",OVA,6,7.2,4876,,,,0.7054758
30649,Shin Atashin&#039;chi,"Comedy, Slice of Life",TV,26,7.14,1202,,,,0.6825397
219,Kidou Senkan Nadesico: The Prince of Darkness,"Action, Comedy, Drama, Mecha, Psychological, Sci-Fi, Shounen, Space",Movie,1,6.9,9738,,,,0.6767208
2408,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",Movie,1,7.48,2941,,,,0.7583047
1083,Human Crossing,"Drama, Slice of Life, Sports",TV,13,6.53,1739,,,,0.6539683
6635,Ayatsuri Haramase DreamNote,Hentai,OVA,2,6.21,3670,,,,0.5893108
2207,Hamelin no Violin Hiki: The Movie,"Adventure, Comedy, Fantasy",Movie,1,6.63,1551,,,,0.6825397
3564,Pianist,Hentai,OVA,1,5.21,583,,,,0.46666667
8064,Ashiaraiyashiki no Juunin-tachi.,"Action, Fantasy, Seinen, Supernatural",OVA,1,5.17,1604,,,,0.4864865
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,"Adventure, Drama, Fantasy, Shounen",OVA,1,6.2,1449,,,,0.5718157
9045,Jack to Mame no Ki (1989),"Adventure, Dementia, Kids",OVA,1,6.01,630,,,,0.60784316
2820,Time Travel Tondekeman!,"Action, Adventure, Comedy, Kids",TV,39,7.49,957,,,,0.75420874
29587,Home My Home,Kids,Movie,1,4.13,106,,,,0.5555556
10718,Soliton no Akuma,"Drama, Military, Sci-Fi",Movie,1,6.17,412,,,,0.68686867
33712,Bikini Warriors OVA,"Comedy, Ecchi, Fantasy, Parody",OVA,2,5.33,3404,,,,0.37037036
6851,Kaitei no Boukun,Adventure,Movie,1,4.45,474,,,,0.2777778
30337,Mac the Movie,Dementia,Movie,1,4.7,127,,,,0.0
32765,Cherry Blossom (Music),Music,Music,1,5.08,113,,,,0.37037036
7294,Licca-chan Fushigi na Mahou no Ring,"Adventure, Fantasy",OVA,2,6.2,295,,,,0.5555556
33871,Estima: Sense of Wonder,"Comedy, Historical, Sci-Fi",ONA,13,5.24,127,,,,0.11111111
23409,Duel Masters VS,"Action, Adventure, Comedy, Shounen",TV,49,6.27,374,,,,0.5
6577,"Machine Robo: Leina, The Legend of Wolf Blade","Action, Martial Arts, Mecha, Super Power",OVA,3,6.25,248,,,,0.5555556
7252,Enchanted Journey,"Adventure, Drama, Fantasy, Kids",Movie,1,6.32,223,,,,0.5
27687,Oshiri Kajiri Mushi (TV) 3rd Season,"Comedy, Kids",TV,10,5.48,335,,,,0.3888889
482,Yu☆Gi☆Oh!: Duel Monsters GX,"Action, Comedy, Fantasy, Game, Shounen",TV,180,7.23,74331,,,,0.69718415
4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,7.4,182713,,,,0.7317746
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,8.35,258914,男子高校生の日常,"Jan 10, 2012 to Mar 27, 2012",https://cdn.myanimelist.net/images/anime/3/33257.jpg,0.82616615
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,38,8.16,91138,弱虫ペダル,"Oct 8, 2013 to Jul 1, 2014",https://cdn.myanimelist.net/images/anime/5/53211.jpg,0.8097919
18277,Strike the Blood,"Action, Ecchi, Fantasy, Harem, School, Shounen, Supernatural, Vampire",TV,24,7.44,231387,,,,0.7341944
740,Bishoujo Senshi Sailor Moon R,"Demons, Magic, Romance, Shoujo",TV,43,7.74,73305,,,,0.7498482
28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,"Comedy, Shounen",TV,12,6.57,8213,,,,0.61904764
411,Gun x Sword,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,26,7.38,45921,,,,0.7210718
477,Aria The Animation,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13,7.79,76913,,,,0.77154267
33558,Tales of Zestiria the X: Saiyaku no Jidai,"Action, Fantasy",Special,1,7.44,26647,,,,0.7315234
95,Turn A Gundam,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,50,7.76,20056,,,,0.75315005
32454,Usakame,"Comedy, Shounen, Sports",TV,12,5.89,5941,,,,0.5543735
10920,Seikon no Qwaser II Picture Drama,"Ecchi, Yuri",Special,4,6.19,6874,,,,0.5720165
11077,Hellsing: The Dawn,"Action, Horror, Seinen, Supernatural, Vampire",Special,3,7.37,40548,,,,0.71838003
2123,Digimon X-Evolution,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,7.29,12449,,,,0.7103891
1423,Lupin III: Napoleon no Jisho wo Ubae,"Action, Adventure, Comedy, Shounen",Special,1,6.97,2507,,,,0.6885759
9774,Morita-san wa Mukuchi,"Comedy, School, Slice of Life",OVA,1,6.69,6636,,,,0.6299648
5045,Kamen no Maid Guy OVA,"Action, Comedy, Ecchi",OVA,1,6.96,7074,,,,0.6699522
3868,Rose of Versailles Movie,"Drama, Historical, Romance, Shoujo",Movie,1,7.25,1824,,,,0.73333335
2217,Hand Maid May Special,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,6.85,5984,,,,0.6591398
